"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
50370,176,"PER","Peru",3,"Apurímac",29,"Andahuaylas",276,"Tumay Huaraca","","","Distrito","District"
50371,176,"PER","Peru",3,"Apurímac",29,"Andahuaylas",277,"Turpo","","","Distrito","District"
50372,176,"PER","Peru",3,"Apurímac",30,"Antabamba",278,"Antabamba","","","Distrito","District"
50373,176,"PER","Peru",3,"Apurímac",30,"Antabamba",279,"El Oro","","","Distrito","District"
50374,176,"PER","Peru",3,"Apurímac",30,"Antabamba",280,"Huaquirca","","","Distrito","District"
50375,176,"PER","Peru",3,"Apurímac",30,"Antabamba",281,"Juan Espinoza Medrano","","","Distrito","District"
50376,176,"PER","Peru",3,"Apurímac",30,"Antabamba",282,"Oropesa","","","Distrito","District"
50377,176,"PER","Peru",3,"Apurímac",30,"Antabamba",283,"Pachaconas","","","Distrito","District"
50378,176,"PER","Peru",3,"Apurímac",30,"Antabamba",284,"Sabaino","","","Distrito","District"
50379,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",285,"Capaya","","","Distrito","District"
50380,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",286,"Caraybamba","","","Distrito","District"
50381,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",287,"Chalhuanca","","","Distrito","District"
50382,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",288,"Chapimarca","","","Distrito","District"
50383,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",289,"Colcabamba","","","Distrito","District"
50384,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",290,"Cotaruse","","","Distrito","District"
50385,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",291,"Huayllo","","","Distrito","District"
50386,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",292,"Justo Apu Sahuaraura","","","Distrito","District"
50387,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",293,"Lucre","","","Distrito","District"
50388,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",294,"Pocohuanca","","","Distrito","District"
50389,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",295,"San Juan de Chacña","","","Distrito","District"
50390,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",296,"Sañayca","","","Distrito","District"
50391,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",297,"Soraya","","","Distrito","District"
50392,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",298,"Tapairihua","","","Distrito","District"
50393,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",299,"Tintay","","","Distrito","District"
50394,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",300,"Toraya","","","Distrito","District"
50395,176,"PER","Peru",3,"Apurímac",31,"Aymaraes",301,"Yanaca","","","Distrito","District"
50396,176,"PER","Peru",3,"Apurímac",32,"Chincheros",302,"Anco-Huallo","","","Distrito","District"
50397,176,"PER","Peru",3,"Apurímac",32,"Chincheros",303,"Chincheros","","","Distrito","District"
50398,176,"PER","Peru",3,"Apurímac",32,"Chincheros",304,"Cocharcas","","","Distrito","District"
50399,176,"PER","Peru",3,"Apurímac",32,"Chincheros",305,"Huaccana","","","Distrito","District"
50400,176,"PER","Peru",3,"Apurímac",32,"Chincheros",306,"Ocobamba","","","Distrito","District"
50401,176,"PER","Peru",3,"Apurímac",32,"Chincheros",307,"Ongoy","","","Distrito","District"
50402,176,"PER","Peru",3,"Apurímac",32,"Chincheros",308,"Ranracancha","","","Distrito","District"
50403,176,"PER","Peru",3,"Apurímac",32,"Chincheros",309,"Uranmarca","","","Distrito","District"
50404,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",310,"Challhuahuacho","","","Distrito","District"
50405,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",311,"Cotabambas","","","Distrito","District"
50406,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",312,"Coyllurqui","","","Distrito","District"
50407,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",313,"Haquira","","","Distrito","District"
50408,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",314,"Mara","","","Distrito","District"
50409,176,"PER","Peru",3,"Apurímac",33,"Cotabambas",315,"Tambobamba","","","Distrito","District"
50410,176,"PER","Peru",3,"Apurímac",34,"Grau",316,"Chuquibambilla","","","Distrito","District"
50411,176,"PER","Peru",3,"Apurímac",34,"Grau",317,"Curasco","","","Distrito","District"
50412,176,"PER","Peru",3,"Apurímac",34,"Grau",318,"Curpahuasi","","","Distrito","District"
50413,176,"PER","Peru",3,"Apurímac",34,"Grau",319,"Gamarra","","","Distrito","District"
50414,176,"PER","Peru",3,"Apurímac",34,"Grau",320,"Huayllati","","","Distrito","District"
50415,176,"PER","Peru",3,"Apurímac",34,"Grau",321,"Mamara","","","Distrito","District"
50416,176,"PER","Peru",3,"Apurímac",34,"Grau",322,"Micaela Bastidas","","","Distrito","District"
50417,176,"PER","Peru",3,"Apurímac",34,"Grau",323,"Pataypampa","","","Distrito","District"
50418,176,"PER","Peru",3,"Apurímac",34,"Grau",324,"Progreso","","","Distrito","District"
50419,176,"PER","Peru",3,"Apurímac",34,"Grau",325,"San Antonio","","","Distrito","District"
50420,176,"PER","Peru",3,"Apurímac",34,"Grau",326,"Santa Rosa","","","Distrito","District"
50421,176,"PER","Peru",3,"Apurímac",34,"Grau",327,"Turpay","","","Distrito","District"
50422,176,"PER","Peru",3,"Apurímac",34,"Grau",328,"Vilcabamba","","","Distrito","District"
50423,176,"PER","Peru",3,"Apurímac",34,"Grau",329,"Virundo","","","Distrito","District"
50424,176,"PER","Peru",4,"Arequipa",35,"Arequipa",330,"Alto Selva Alegre","","","Distrito","District"
50425,176,"PER","Peru",4,"Arequipa",35,"Arequipa",331,"Arequipa","","","Distrito","District"
50426,176,"PER","Peru",4,"Arequipa",35,"Arequipa",332,"Cayma","","","Distrito","District"
50427,176,"PER","Peru",4,"Arequipa",35,"Arequipa",333,"Cerro Colorado","","","Distrito","District"
50428,176,"PER","Peru",4,"Arequipa",35,"Arequipa",334,"Characato","","","Distrito","District"
50429,176,"PER","Peru",4,"Arequipa",35,"Arequipa",335,"Chiguata","","","Distrito","District"
50430,176,"PER","Peru",4,"Arequipa",35,"Arequipa",336,"Jacobo Hunter","","","Distrito","District"
50431,176,"PER","Peru",4,"Arequipa",35,"Arequipa",337,"Jose Luis Bustamante Y Rivero","","","Distrito","District"
50432,176,"PER","Peru",4,"Arequipa",35,"Arequipa",338,"La Joya","","","Distrito","District"
50433,176,"PER","Peru",4,"Arequipa",35,"Arequipa",339,"Laguna Loriscota","","","Distrito","District"
50434,176,"PER","Peru",4,"Arequipa",35,"Arequipa",340,"Mariano Melgar","","","Distrito","District"
50435,176,"PER","Peru",4,"Arequipa",35,"Arequipa",341,"Miraflores","","","Distrito","District"
50436,176,"PER","Peru",4,"Arequipa",35,"Arequipa",342,"Mollebaya","","","Distrito","District"
50437,176,"PER","Peru",4,"Arequipa",35,"Arequipa",343,"Paucarpata","","","Distrito","District"
50438,176,"PER","Peru",4,"Arequipa",35,"Arequipa",344,"Pocsi","","","Distrito","District"
50439,176,"PER","Peru",4,"Arequipa",35,"Arequipa",345,"Polobaya","","","Distrito","District"
50440,176,"PER","Peru",4,"Arequipa",35,"Arequipa",346,"Quequeña","","","Distrito","District"
50441,176,"PER","Peru",4,"Arequipa",35,"Arequipa",347,"Sabandia","","","Distrito","District"
50442,176,"PER","Peru",4,"Arequipa",35,"Arequipa",348,"Sachaca","","","Distrito","District"
50443,176,"PER","Peru",4,"Arequipa",35,"Arequipa",349,"San Juan de Siguas","","","Distrito","District"
50444,176,"PER","Peru",4,"Arequipa",35,"Arequipa",350,"San Juan de Tarucani","","","Distrito","District"
50445,176,"PER","Peru",4,"Arequipa",35,"Arequipa",351,"Santa Isabel de Siguas","","","Distrito","District"
50446,176,"PER","Peru",4,"Arequipa",35,"Arequipa",352,"Santa Rita de Siguas","","","Distrito","District"
50447,176,"PER","Peru",4,"Arequipa",35,"Arequipa",353,"Socabaya","","","Distrito","District"
50448,176,"PER","Peru",4,"Arequipa",35,"Arequipa",354,"Tiabaya","","","Distrito","District"
50449,176,"PER","Peru",4,"Arequipa",35,"Arequipa",355,"Uchumayo","","","Distrito","District"
50450,176,"PER","Peru",4,"Arequipa",35,"Arequipa",356,"Vitor","","","Distrito","District"
50451,176,"PER","Peru",4,"Arequipa",35,"Arequipa",357,"Yanahuara","","","Distrito","District"
50452,176,"PER","Peru",4,"Arequipa",35,"Arequipa",358,"Yarabamba","","","Distrito","District"
50453,176,"PER","Peru",4,"Arequipa",35,"Arequipa",359,"Yura","","","Distrito","District"
50454,176,"PER","Peru",4,"Arequipa",36,"Camaná",360,"Camana","","","Distrito","District"
50455,176,"PER","Peru",4,"Arequipa",36,"Camaná",361,"Jose Maria Quimper","","","Distrito","District"
50456,176,"PER","Peru",4,"Arequipa",36,"Camaná",362,"Mariano Nicolas Valcarcel","","","Distrito","District"
50457,176,"PER","Peru",4,"Arequipa",36,"Camaná",363,"Mariscal Caceres","","","Distrito","District"
50458,176,"PER","Peru",4,"Arequipa",36,"Camaná",364,"Nicolas de Pierola","","","Distrito","District"
50459,176,"PER","Peru",4,"Arequipa",36,"Camaná",365,"Ocoña","","","Distrito","District"
50460,176,"PER","Peru",4,"Arequipa",36,"Camaná",366,"Quilca","","","Distrito","District"
50461,176,"PER","Peru",4,"Arequipa",36,"Camaná",367,"Samuel Pastor","","","Distrito","District"
50462,176,"PER","Peru",4,"Arequipa",37,"Caravelí",368,"Acari","","","Distrito","District"
50463,176,"PER","Peru",4,"Arequipa",37,"Caravelí",369,"Atico","","","Distrito","District"
50464,176,"PER","Peru",4,"Arequipa",37,"Caravelí",370,"Atiquipa","","","Distrito","District"
50465,176,"PER","Peru",4,"Arequipa",37,"Caravelí",371,"Bella Union","","","Distrito","District"
50466,176,"PER","Peru",4,"Arequipa",37,"Caravelí",372,"Cahuacho","","","Distrito","District"
50467,176,"PER","Peru",4,"Arequipa",37,"Caravelí",373,"Caraveli","","","Distrito","District"
50468,176,"PER","Peru",4,"Arequipa",37,"Caravelí",374,"Chala","","","Distrito","District"
50469,176,"PER","Peru",4,"Arequipa",37,"Caravelí",375,"Chaparra","","","Distrito","District"
50470,176,"PER","Peru",4,"Arequipa",37,"Caravelí",376,"Huanuhuanu","","","Distrito","District"
50471,176,"PER","Peru",4,"Arequipa",37,"Caravelí",377,"Jaqui","","","Distrito","District"
50472,176,"PER","Peru",4,"Arequipa",37,"Caravelí",378,"Lomas","","","Distrito","District"
50473,176,"PER","Peru",4,"Arequipa",37,"Caravelí",379,"Quicacha","","","Distrito","District"
50474,176,"PER","Peru",4,"Arequipa",37,"Caravelí",380,"Yauca","","","Distrito","District"
50475,176,"PER","Peru",4,"Arequipa",38,"Castilla",381,"Andagua","","","Distrito","District"
50476,176,"PER","Peru",4,"Arequipa",38,"Castilla",382,"Aplao","","","Distrito","District"
50477,176,"PER","Peru",4,"Arequipa",38,"Castilla",383,"Ayo","","","Distrito","District"
50478,176,"PER","Peru",4,"Arequipa",38,"Castilla",384,"Chachas","","","Distrito","District"
50479,176,"PER","Peru",4,"Arequipa",38,"Castilla",385,"Chilcaymarca","","","Distrito","District"
50480,176,"PER","Peru",4,"Arequipa",38,"Castilla",386,"Choco","","","Distrito","District"
50481,176,"PER","Peru",4,"Arequipa",38,"Castilla",387,"Huancarqui","","","Distrito","District"
50482,176,"PER","Peru",4,"Arequipa",38,"Castilla",388,"Machaguay","","","Distrito","District"
50483,176,"PER","Peru",4,"Arequipa",38,"Castilla",389,"Orcopampa","","","Distrito","District"
50484,176,"PER","Peru",4,"Arequipa",38,"Castilla",390,"Pampacolca","","","Distrito","District"
50485,176,"PER","Peru",4,"Arequipa",38,"Castilla",391,"Tipan","","","Distrito","District"
50486,176,"PER","Peru",4,"Arequipa",38,"Castilla",392,"Uñon","","","Distrito","District"
50487,176,"PER","Peru",4,"Arequipa",38,"Castilla",393,"Uraca","","","Distrito","District"
50488,176,"PER","Peru",4,"Arequipa",38,"Castilla",394,"Viraco","","","Distrito","District"
50489,176,"PER","Peru",4,"Arequipa",39,"Caylloma",395,"Achoma","","","Distrito","District"
50490,176,"PER","Peru",4,"Arequipa",39,"Caylloma",396,"Cabanaconde","","","Distrito","District"
50491,176,"PER","Peru",4,"Arequipa",39,"Caylloma",397,"Callalli","","","Distrito","District"
50492,176,"PER","Peru",4,"Arequipa",39,"Caylloma",398,"Caylloma","","","Distrito","District"
50493,176,"PER","Peru",4,"Arequipa",39,"Caylloma",399,"Chivay","","","Distrito","District"
50494,176,"PER","Peru",4,"Arequipa",39,"Caylloma",400,"Coporaque","","","Distrito","District"
50495,176,"PER","Peru",4,"Arequipa",39,"Caylloma",401,"Huambo","","","Distrito","District"
50496,176,"PER","Peru",4,"Arequipa",39,"Caylloma",402,"Huanca","","","Distrito","District"
50497,176,"PER","Peru",4,"Arequipa",39,"Caylloma",403,"Ichupampa","","","Distrito","District"
50498,176,"PER","Peru",4,"Arequipa",39,"Caylloma",404,"Lari","","","Distrito","District"
50499,176,"PER","Peru",4,"Arequipa",39,"Caylloma",405,"Lluta","","","Distrito","District"
50500,176,"PER","Peru",4,"Arequipa",39,"Caylloma",406,"Maca","","","Distrito","District"
50501,176,"PER","Peru",4,"Arequipa",39,"Caylloma",407,"Madrigal","","","Distrito","District"
50502,176,"PER","Peru",4,"Arequipa",39,"Caylloma",408,"San Antonio de Chuca","","","Distrito","District"
50503,176,"PER","Peru",4,"Arequipa",39,"Caylloma",409,"Sibayo","","","Distrito","District"
50504,176,"PER","Peru",4,"Arequipa",39,"Caylloma",410,"Tapay","","","Distrito","District"
50505,176,"PER","Peru",4,"Arequipa",39,"Caylloma",411,"Tisco","","","Distrito","District"
50506,176,"PER","Peru",4,"Arequipa",39,"Caylloma",412,"Tuti","","","Distrito","District"
50507,176,"PER","Peru",4,"Arequipa",39,"Caylloma",413,"Yanque","","","Distrito","District"
50508,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",414,"Andaray","","","Distrito","District"
50509,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",415,"Cayarani","","","Distrito","District"
50510,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",416,"Chichas","","","Distrito","District"
50511,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",417,"Chuquibamba","","","Distrito","District"
50512,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",418,"Iray","","","Distrito","District"
50513,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",419,"Rio Grande","","","Distrito","District"
50514,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",420,"Salamanca","","","Distrito","District"
50515,176,"PER","Peru",4,"Arequipa",40,"Condesuyos",421,"Yanaquihua","","","Distrito","District"
50516,176,"PER","Peru",4,"Arequipa",41,"Islay",422,"Cocachacra","","","Distrito","District"
50517,176,"PER","Peru",4,"Arequipa",41,"Islay",423,"Dean Valdivia","","","Distrito","District"
50518,176,"PER","Peru",4,"Arequipa",41,"Islay",424,"Islay","","","Distrito","District"
50519,176,"PER","Peru",4,"Arequipa",41,"Islay",425,"Mejia","","","Distrito","District"
50520,176,"PER","Peru",4,"Arequipa",41,"Islay",426,"Mollendo","","","Distrito","District"
50521,176,"PER","Peru",4,"Arequipa",41,"Islay",427,"Punta de Bombon","","","Distrito","District"
50522,176,"PER","Peru",4,"Arequipa",42,"La Unión",428,"Alca","","","Distrito","District"
50523,176,"PER","Peru",4,"Arequipa",42,"La Unión",429,"Charcana","","","Distrito","District"
50524,176,"PER","Peru",4,"Arequipa",42,"La Unión",430,"Cotahuasi","","","Distrito","District"
50525,176,"PER","Peru",4,"Arequipa",42,"La Unión",431,"Huaynacotas","","","Distrito","District"
50526,176,"PER","Peru",4,"Arequipa",42,"La Unión",432,"Pampamarca","","","Distrito","District"
50527,176,"PER","Peru",4,"Arequipa",42,"La Unión",433,"Puyca","","","Distrito","District"
50528,176,"PER","Peru",4,"Arequipa",42,"La Unión",434,"Quechualla","","","Distrito","District"
50529,176,"PER","Peru",4,"Arequipa",42,"La Unión",435,"Sayla","","","Distrito","District"
50530,176,"PER","Peru",4,"Arequipa",42,"La Unión",436,"Tauria","","","Distrito","District"
50531,176,"PER","Peru",4,"Arequipa",42,"La Unión",437,"Tomepampa","","","Distrito","District"
50532,176,"PER","Peru",4,"Arequipa",42,"La Unión",438,"Toro","","","Distrito","District"
50533,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",439,"Cangallo","","","Distrito","District"
50534,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",440,"Chuschi","","","Distrito","District"
50535,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",441,"Los Morochucos","","","Distrito","District"
50536,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",442,"Maria Parado de Bellido","","","Distrito","District"
50537,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",443,"Paras","","","Distrito","District"
50538,176,"PER","Peru",5,"Ayacucho",43,"Cangallo",444,"Totos","","","Distrito","District"
50539,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",445,"Acocro","","","Distrito","District"
50540,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",446,"Acos Vinchos","","","Distrito","District"
50541,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",447,"Ayacucho","","","Distrito","District"
50542,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",448,"Carmen Alto","","","Distrito","District"
50543,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",449,"Chiara","","","Distrito","District"
50544,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",450,"Ocros","","","Distrito","District"
50545,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",451,"Pacaycasa","","","Distrito","District"
50546,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",452,"Quinua","","","Distrito","District"
50547,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",453,"San Jose de Ticllas","","","Distrito","District"
50548,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",454,"San Juan Bautista","","","Distrito","District"
50549,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",455,"Santiago de Pischa","","","Distrito","District"
50550,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",456,"Socos","","","Distrito","District"
50551,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",457,"Tambillo","","","Distrito","District"
50552,176,"PER","Peru",5,"Ayacucho",44,"Huamanga",458,"Vinchos","","","Distrito","District"
50553,176,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",459,"Carapo","","","Distrito","District"
50554,176,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",460,"Sacsamarca","","","Distrito","District"
50555,176,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",461,"Sancos","","","Distrito","District"
50556,176,"PER","Peru",5,"Ayacucho",45,"Huanca Sancos",462,"Santiago de Lucanamarca","","","Distrito","District"
50557,176,"PER","Peru",5,"Ayacucho",46,"Huanta",463,"Ayahuanco","","","Distrito","District"
50558,176,"PER","Peru",5,"Ayacucho",46,"Huanta",464,"Huamanguilla","","","Distrito","District"
50559,176,"PER","Peru",5,"Ayacucho",46,"Huanta",465,"Huanta","","","Distrito","District"
50560,176,"PER","Peru",5,"Ayacucho",46,"Huanta",466,"Iguain","","","Distrito","District"
50561,176,"PER","Peru",5,"Ayacucho",46,"Huanta",467,"Luricocha","","","Distrito","District"
50562,176,"PER","Peru",5,"Ayacucho",46,"Huanta",468,"Santillana","","","Distrito","District"
50563,176,"PER","Peru",5,"Ayacucho",46,"Huanta",469,"Sivia","","","Distrito","District"
50564,176,"PER","Peru",5,"Ayacucho",47,"La Mar",470,"Anco","","","Distrito","District"
50565,176,"PER","Peru",5,"Ayacucho",47,"La Mar",471,"Ayna","","","Distrito","District"
50566,176,"PER","Peru",5,"Ayacucho",47,"La Mar",472,"Chilcas","","","Distrito","District"
50567,176,"PER","Peru",5,"Ayacucho",47,"La Mar",473,"Chungui","","","Distrito","District"
50568,176,"PER","Peru",5,"Ayacucho",47,"La Mar",474,"Luis Carranza","","","Distrito","District"
50569,176,"PER","Peru",5,"Ayacucho",47,"La Mar",475,"San Miguel","","","Distrito","District"
50570,176,"PER","Peru",5,"Ayacucho",47,"La Mar",476,"Santa Rosa","","","Distrito","District"
50571,176,"PER","Peru",5,"Ayacucho",47,"La Mar",477,"Tambo","","","Distrito","District"
50572,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",478,"Aucara","","","Distrito","District"
50573,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",479,"Cabana","","","Distrito","District"
50574,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",480,"Carmen Salcedo","","","Distrito","District"
50575,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",481,"Chaviña","","","Distrito","District"
50576,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",482,"Chipao","","","Distrito","District"
50577,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",483,"Huac-Huas","","","Distrito","District"
50578,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",484,"Laramate","","","Distrito","District"
50579,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",485,"Leoncio Prado","","","Distrito","District"
50580,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",486,"Llauta","","","Distrito","District"
50581,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",487,"Lucanas","","","Distrito","District"
50582,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",488,"Ocana","","","Distrito","District"
50583,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",489,"Otoca","","","Distrito","District"
50584,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",490,"Puquio","","","Distrito","District"
50585,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",491,"Saisa","","","Distrito","District"
50586,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",492,"San Cristobal","","","Distrito","District"
50587,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",493,"San Juan","","","Distrito","District"
50588,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",494,"San Pedro de Palco","","","Distrito","District"
50589,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",495,"San Pedro","","","Distrito","District"
50590,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",496,"Sancos","","","Distrito","District"
50591,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",497,"Santa Ana de Huaycahuacho","","","Distrito","District"
50592,176,"PER","Peru",5,"Ayacucho",48,"Lucanas",498,"Santa Lucia","","","Distrito","District"
50593,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",499,"Chumpi","","","Distrito","District"
50594,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",500,"Coracora","","","Distrito","District"
50595,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",501,"Coronel Castañeda","","","Distrito","District"
50596,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",502,"Laguna Parinacochas","","","Distrito","District"
50597,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",503,"Pacapausa","","","Distrito","District"
50598,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",504,"Pullo","","","Distrito","District"
50599,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",505,"Puyusca","","","Distrito","District"
50600,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",506,"San Francisco de Ravacayco","","","Distrito","District"
50601,176,"PER","Peru",5,"Ayacucho",49,"Parinacochas",507,"Upahuacho","","","Distrito","District"
50602,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",508,"Colta","","","Distrito","District"
50603,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",509,"Corculla","","","Distrito","District"
50604,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",510,"Lampa","","","Distrito","District"
50605,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",511,"Marcabamba","","","Distrito","District"
50606,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",512,"Oyolo","","","Distrito","District"
50607,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",513,"Pararca","","","Distrito","District"
50608,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",514,"Pausa","","","Distrito","District"
50609,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",515,"San Javier de Alpabamba","","","Distrito","District"
50610,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",516,"San Jose de Ushua","","","Distrito","District"
50611,176,"PER","Peru",5,"Ayacucho",50,"Paucar del Sara Sara",517,"Sara Sara","","","Distrito","District"
50612,176,"PER","Peru",5,"Ayacucho",51,"Sucre",518,"Belen","","","Distrito","District"
50613,176,"PER","Peru",5,"Ayacucho",51,"Sucre",519,"Chalcos","","","Distrito","District"
50614,176,"PER","Peru",5,"Ayacucho",51,"Sucre",520,"Chilcayoc","","","Distrito","District"
50615,176,"PER","Peru",5,"Ayacucho",51,"Sucre",521,"Huacaña","","","Distrito","District"
50616,176,"PER","Peru",5,"Ayacucho",51,"Sucre",522,"Morcolla","","","Distrito","District"
50617,176,"PER","Peru",5,"Ayacucho",51,"Sucre",523,"Paico","","","Distrito","District"
50618,176,"PER","Peru",5,"Ayacucho",51,"Sucre",524,"Querobamba","","","Distrito","District"
50619,176,"PER","Peru",5,"Ayacucho",51,"Sucre",525,"San Pedro de Larcay","","","Distrito","District"
50620,176,"PER","Peru",5,"Ayacucho",51,"Sucre",526,"San Salvador de Quije","","","Distrito","District"
50621,176,"PER","Peru",5,"Ayacucho",51,"Sucre",527,"Santiago de Paucaray","","","Distrito","District"
50622,176,"PER","Peru",5,"Ayacucho",51,"Sucre",528,"Soras","","","Distrito","District"
50623,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",529,"Alcamenca","","","Distrito","District"
50624,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",530,"Apongo","","","Distrito","District"
50625,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",531,"Asquipata","","","Distrito","District"
50626,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",532,"Canaria","","","Distrito","District"
50627,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",533,"Cayara","","","Distrito","District"
50628,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",534,"Colca","","","Distrito","District"
50629,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",535,"Huamanquiquia","","","Distrito","District"
50630,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",536,"Huancapi","","","Distrito","District"
50631,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",537,"Huancaraylla","","","Distrito","District"
50632,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",538,"Huaya","","","Distrito","District"
50633,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",539,"Sarhua","","","Distrito","District"
50634,176,"PER","Peru",5,"Ayacucho",52,"Victor Fajardo",540,"Vilcanchos","","","Distrito","District"
50635,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",541,"Accomarca","","","Distrito","District"
50636,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",542,"Carhuanca","","","Distrito","District"
50637,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",543,"Concepcion","","","Distrito","District"
50638,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",544,"Huambalpa","","","Distrito","District"
50639,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",545,"Independencia","","","Distrito","District"
